mfg,group,sub-group,product_line,product_number,description,url
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Professional Lab Jacket,10067,"Size:Medium, Chest:60.75 cm., UK SKU:P1006757, Back Length:74.9 cm, Sleeve Length:49.5 cm, UNSPSC Classification:42131607, Sterile:No, Color:Blue, Name:Professional Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:2 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:24, Packages Per Case:1 Poly Bag, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/professional-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Professional Lab Jacket,10078,"Size:Large, Chest:68.4 cm., UK SKU:P1007857, Back Length:77.5 cm, Sleeve Length:49.5 cm, UNSPSC Classification:42131607, Sterile:No, Color:Blue, Name:Professional Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:2 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:24, Packages Per Case:1 Poly Bag, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/professional-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Professional Lab Jacket,10087,"Size:X-Large, Chest:73.35 cm., UK SKU:P1008757, Back Length:83.8 cm, Sleeve Length:53.3 cm, UNSPSC Classification:42131607, Sterile:No, Color:Blue, Name:Professional Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:2 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:24, Packages Per Case:1 Poly Bag, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/professional-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Universal Precautions Lab Jacket,10069,"Size:Small, Chest:54.2 cm., Back Length:105.4 cm, Sleeve Length:47.0 cm, UNSPSC Classification:42131607, Sterile:No, Color:White, Name:Universal Precautions Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:3 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:25, Packages Per Case:1 Poly Bag, Units per Case:25",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/universal-precautions-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Universal Precautions Lab Jacket,10071,"Size:Medium, Chest:60.75 cm., UK SKU:P1007157, Back Length:74.9 cm, Sleeve Length:49.5 cm, UNSPSC Classification:42131607, Sterile:No, Color:White, Name:Universal Precautions Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:3 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:25, Packages Per Case:1 Poly Bag, Units per Case:25",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/universal-precautions-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Universal Precautions Lab Jacket,10072,"Size:Large, Chest:68.24 cm., Back Length:77.5 cm, Sleeve Length:49.5 cm, UNSPSC Classification:42131607, Sterile:No, Color:White, Name:Universal Precautions Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:3 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:25, Packages Per Case:1 Poly Bag, Units per Case:25",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/universal-precautions-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,Universal Precautions Lab Jacket,10073,"Size:X-Large, Chest:72.35 cm., Back Length:118.1 cm, Sleeve Length:52.1 cm, UNSPSC Classification:42131607, Sterile:No, Color:White, Name:Universal Precautions Lab Jacket, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low to Moderate, Fabric:3-Layer SMS, Snaps:5, Pockets:3 reinforced, Cuff End:Knit, Collar:Knit, Size/Name Label:Yes, Neck Loop for Hanging:Yes, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:25, Packages Per Case:1 Poly Bag, Units per Case:25",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/universal-precautions-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Spunbond Lab Coat,10231,"Size:Small, Length:104 cm., Sleeve Length:76 cm., Brand:HALYARD*, Sterile:No, Color:White, Name:HALYARD* Spunbond Lab Coat, AAMI Level:Not Rated, Expected Exposure to Fluids or Chemicals:None, Fabric:Spunbond, Snaps:5, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Spunbond, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-spunbound-lab-coat.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Spunbond Lab Coat,10232,"Size:Medium, Length:107 cm., Sleeve Length:82 cm., Brand:HALYARD*, Sterile:No, Color:White, Name:HALYARD* Spunbond Lab Coat, AAMI Level:Not Rated, Expected Exposure to Fluids or Chemicals:None, Fabric:Spunbond, Snaps:5, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Spunbond, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-spunbound-lab-coat.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Spunbond Lab Coat,10233,"Size:Large, Length:110 cm., Sleeve Length:90 cm., Brand:HALYARD*, Sterile:No, Color:White, Name:HALYARD* Spunbond Lab Coat, AAMI Level:Not Rated, Expected Exposure to Fluids or Chemicals:None, Fabric:Spunbond, Snaps:5, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Spunbond, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-spunbound-lab-coat.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Spunbond Lab Coat,10234,"Size:X-Large, Length:113 cm., Sleeve Length:93 cm., Brand:HALYARD*, Sterile:No, Color:White, Name:HALYARD* Spunbond Lab Coat, AAMI Level:Not Rated, Expected Exposure to Fluids or Chemicals:None, Fabric:Spunbond, Snaps:5, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Spunbond, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-spunbound-lab-coat.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Spunbond Lab Coat,10235,"Size:XX-Large, Length:117 cm., Sleeve Length:94 cm., Brand:HALYARD*, Sterile:No, Color:White, Name:HALYARD* Spunbond Lab Coat, AAMI Level:Not Rated, Expected Exposure to Fluids or Chemicals:None, Fabric:Spunbond, Snaps:5, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Spunbond, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-spunbound-lab-coat.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Medium Weight SMS Lab Jacket,10334,"Size:Small, Length:68 cm., Sleeve Length:86 cm., Brand:HALYARD*, Sterile:No, Color:Blue, Name:HALYARD* Medium Weight SMS Lab Jacket, AAMI Level:Not Rated, Fabric:SMS, Snaps:4, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Knit ribbing, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-medium-weight-sms-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Medium Weight SMS Lab Jacket,10335,"Size:Medium, Length:72 cm., Sleeve Length:89 cm., Brand:HALYARD*, Sterile:No, Color:Blue, Name:HALYARD* Medium Weight SMS Lab Jacket, AAMI Level:Not Rated, Fabric:SMS, Snaps:4, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Knit ribbing, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-medium-weight-sms-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Medium Weight SMS Lab Jacket,10336,"Size:Large, Length:78 cm., Sleeve Length:91.5 cm., Brand:HALYARD*, Sterile:No, Color:Blue, Name:HALYARD* Medium Weight SMS Lab Jacket, AAMI Level:Not Rated, Fabric:SMS, Snaps:4, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Knit ribbing, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-medium-weight-sms-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Medium Weight SMS Lab Jacket,10337,"Size:X-Large, Length:88 cm., Sleeve Length:100 cm., Brand:HALYARD*, Sterile:No, Color:Blue, Name:HALYARD* Medium Weight SMS Lab Jacket, AAMI Level:Not Rated, Fabric:SMS, Snaps:4, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Knit ribbing, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-medium-weight-sms-lab-jacket.html
Halyard Health,Protective Apparel,Lab Coats & Lab Jackets,HALYARD* Medium Weight SMS Lab Jacket,10338,"Size:XX-Large, Length:94 cm., Sleeve Length:116 cm., Brand:HALYARD*, Sterile:No, Color:Blue, Name:HALYARD* Medium Weight SMS Lab Jacket, AAMI Level:Not Rated, Fabric:SMS, Snaps:4, Pockets:3 reinforced, Cuff End:Knit Ribbing, Collar:Knit ribbing, Neck Loop for Hanging:Yes, Seam Closure:Thread Sewing, Sleeve Type:Set-In",https://products.halyardhealth.com/infection-prevention/protective-apparel/lab-coats-lab-jackets/halyard-medium-weight-sms-lab-jacket.html
Halyard Health,Protective Apparel,Coveralls,Protective Coverall,75631,"Size:Large, Chest:66.05 cm., Back Length:170.2 cm, Sleeve Length:88.9 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:Blue, Name:Protective Coverall, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Open, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/protective-coverall.html
Halyard Health,Protective Apparel,Coveralls,Protective Coverall,75641,"Size:X-Large, Chest:67.95 cm., Back Length:172.7 cm, Sleeve Length:88.9 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:Blue, Name:Protective Coverall, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Open, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/protective-coverall.html
Halyard Health,Protective Apparel,Coveralls,Protective Coverall,75651,"Size:XX-Large, Chest:71.1 cm., Back Length:174.0 cm, Sleeve Length:87.6 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:Blue, Name:Protective Coverall, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Open, Seam Closure:Sewn, Sleeve Type:Raglan, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/protective-coverall.html
Halyard Health,Protective Apparel,Coveralls,Extra Protection Coverall with Elastic Cuffs,10075,"Size:Large, Chest:65.4 cm., Front Length:167.6 cm., Sleeve Length:88.9 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:White, Name:Extra Protection Coverall, Back Gather:Yes, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Elastic, Seam Closure:Sewn, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/extra-protection-coverall-with-elastic-cuffs.html
Halyard Health,Protective Apparel,Coveralls,Extra Protection Coverall with Elastic Cuffs,10096,"Size:XXX-Large, Chest:76 cm., Front Length:190 cm., Sleeve Length:90 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:White, Name:Extra Protection Coverall, Back Gather:Yes, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Elastic, Seam Closure:Sewn, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/extra-protection-coverall-with-elastic-cuffs.html
Halyard Health,Protective Apparel,Coveralls,Extra Protection Coverall with Elastic Cuffs,10085,"Size:X-Large, Chest:68.6 cm., Front Length:170.2 cm., Sleeve Length:88.9 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:White, Name:Extra Protection Coverall, Back Gather:Yes, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Elastic, Seam Closure:Sewn, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/extra-protection-coverall-with-elastic-cuffs.html
Halyard Health,Protective Apparel,Coveralls,Extra Protection Coverall with Elastic Cuffs,10095,"Size:XX-Large, Chest:73.05 cm., Front Length:181.6cm., Sleeve Length:88.9 cm, Raglan, UNSPSC Classification:42131605, Sterile:No, Color:White, Name:Extra Protection Coverall, Back Gather:Yes, Recommended Areas of Use:Central Services, Construction, Cleaning & Maintenance, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:3-Layer SMS, Cuff End:Elastic, Seam Closure:Sewn, Items Per Package:12, Packages Per Case:2 Poly Bags, Units per Case:24",https://products.halyardhealth.com/infection-prevention/protective-apparel/coveralls/extra-protection-coverall-with-elastic-cuffs.html
Halyard Health,Protective Apparel,Aprons,General Purpose Apron,69350,", Brand:HALYARD*, UNSPSC Classification:42131601, Sterile:No, Color:White, Name:General Purpose Apron, Size:Universal, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Low, Fabric:Plastic Film, Neck Loop for Hanging:Yes, Tie Waist:Yes, Items Per Package:100, Packages Per Case:5 Cartons, Units per Case:500",https://products.halyardhealth.com/infection-prevention/protective-apparel/aprons/general-purpose-apron.html
Halyard Health,Protective Apparel,Scrub Pants & Scrub Shirts,Scrub Pants,69711,"Size:Medium, Front Length:109.3 cm., UK SKU:P6971167, Leg Inseam (cm):73.7, Waist (cm):52.1, Brand:HALYARD*, UNSPSC Classification:42131608, Sterile:No, Color:Blue, Name:Scrub Pants, Pockets:Side and rear, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Moderate, Fabric:3-Layer SMS, Reinforced In-Seam:Yes, Seam Closure:Sewn, Tie Waist:Yes, Items Per Package:48, Packages Per Case:1 Poly Bag, Units per Case:48",https://products.halyardhealth.com/infection-prevention/protective-apparel/scrub-pants-scrub-shirts/scrub-pants.html
Halyard Health,Protective Apparel,Scrub Pants & Scrub Shirts,Scrub Pants,69712,"Size:Large, Front Length:115.5 cm., UK SKU:P6971267, Leg Inseam (cm):78.7, Waist (cm):57.8, Brand:HALYARD*, UNSPSC Classification:42131608, Sterile:No, Color:Blue, Name:Scrub Pants, Pockets:Side and rear, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Moderate, Fabric:3-Layer SMS, Reinforced In-Seam:Yes, Seam Closure:Sewn, Tie Waist:Yes, Items Per Package:48, Packages Per Case:1 Poly Bag, Units per Case:48",https://products.halyardhealth.com/infection-prevention/protective-apparel/scrub-pants-scrub-shirts/scrub-pants.html
Halyard Health,Protective Apparel,Scrub Pants & Scrub Shirts,Scrub Pants,69713,"Size:X-Large, Front Length:119.9 cm., UK SKU:P6971367, Leg Inseam (cm):80.0, Waist (cm):62.25, Brand:HALYARD*, UNSPSC Classification:42131608, Sterile:No, Color:Blue, Name:Scrub Pants, Pockets:Side and rear, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Moderate, Fabric:3-Layer SMS, Reinforced In-Seam:Yes, Seam Closure:Sewn, Tie Waist:Yes, Items Per Package:48, Packages Per Case:1 Poly Bag, Units per Case:48",https://products.halyardhealth.com/infection-prevention/protective-apparel/scrub-pants-scrub-shirts/scrub-pants.html
Halyard Health,Protective Apparel,Scrub Pants & Scrub Shirts,Scrub Pants,69714,"Size:XX-Large, Front Length:124.4 cm., UK SKU:P6971467, Leg Inseam (cm):81.9, Waist (cm):69.55, Brand:HALYARD*, UNSPSC Classification:42131608, Sterile:No, Color:Blue, Name:Scrub Pants, Pockets:Side and rear, AAMI Level:None, Expected Exposure to Fluids or Chemicals:Moderate, Fabric:3-Layer SMS, Reinforced In-Seam:Yes, Seam Closure:Sewn, Tie Waist:Yes, Items Per Package:48, Packages Per Case:1 Poly Bag, Units per Case:48",https://products.halyardhealth.com/infection-prevention/protective-apparel/scrub-pants-scrub-shirts/scrub-pants.html
